ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
2021-01-06 00:00:00,Karnataka,India,2021-04-02 15:13:53,924137.0,12124.0,902817.0
2021-01-06 00:00:00,Kerala,India,2021-04-02 15:13:53,790882.0,3209.0,722421.0
2021-01-06 00:00:00,Ladakh,India,2021-04-02 15:13:53,9589.0,127.0,9243.0
2021-01-06 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-06 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,246048.0,3670.0,233862.0
2021-01-06 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1954553.0,49825.0,1852759.0
2021-01-06 00:00:00,Manipur,India,2021-04-02 15:13:53,28484.0,363.0,27642.0
2021-01-06 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13525.0,141.0,13230.0
2021-01-06 00:00:00,Mizoram,India,2021-04-02 15:13:53,4256.0,8.0,4160.0
2021-01-06 00:00:00,Nagaland,India,2021-04-02 15:13:53,11954.0,80.0,11737.0
2021-01-06 00:00:00,Odisha,India,2021-04-02 15:13:53,330921.0,1887.0,327008.0
2021-01-06 00:00:00,Puducherry,India,2021-04-02 15:13:53,38334.0,635.0,37327.0
2021-01-06 00:00:00,Punjab,India,2021-04-02 15:13:53,167910.0,5412.0,159500.0
2021-01-06 00:00:00,Rajasthan,India,2021-04-02 15:13:53,311111.0,2723.0,300690.0
2021-01-06 00:00:00,Sikkim,India,2021-04-02 15:13:53,5951.0,129.0,5358.0
2021-01-06 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,823181.0,12188.0,803328.0
2021-01-06 00:00:00,Telangana,India,2021-04-02 15:13:53,288789.0,1559.0,282177.0
2021-01-06 00:00:00,Tripura,India,2021-04-02 15:13:53,33294.0,387.0,32843.0
2021-01-06 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-06 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,590339.0,8441.0,569959.0
2021-01-06 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,92593.0,1549.0,87529.0
2021-01-06 00:00:00,West Bengal,India,2021-04-02 15:13:53,557252.0,9863.0,538521.0
2021-01-07 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4958.0,62.0,4864.0
2021-01-07 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,884171.0,7126.0,874223.0
2021-01-07 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16757.0,56.0,16622.0
2021-01-07 00:00:00,Assam,India,2021-04-02 15:13:53,216481.0,1059.0,212376.0
2021-01-07 00:00:00,Bihar,India,2021-04-02 15:13:53,254447.0,1424.0,248762.0
2021-01-07 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20147.0,325.0,19582.0
2021-01-07 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,286596.0,3454.0,274283.0
2021-01-07 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3379.0,2.0,3372.0
2021-01-07 00:00:00,Delhi,India,2021-04-02 15:13:53,628838.0,10644.0,614026.0
2021-01-07 00:00:00,Goa,India,2021-04-02 15:13:53,51626.0,744.0,49983.0
2021-01-07 00:00:00,Gujarat,India,2021-04-02 15:13:53,249913.0,4332.0,237222.0
2021-01-07 00:00:00,Haryana,India,2021-04-02 15:13:53,264161.0,2940.0,258658.0
2021-01-07 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56146.0,953.0,53973.0
2021-01-07 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122176.0,1903.0,117877.0
2021-01-07 00:00:00,Jharkhand,India,2021-04-02 15:13:53,116229.0,1041.0,113740.0
2021-01-07 00:00:00,Karnataka,India,2021-04-02 15:13:53,924898.0,12131.0,903629.0
2021-01-07 00:00:00,Kerala,India,2021-04-02 15:13:53,795933.0,3234.0,728060.0
2021-01-07 00:00:00,Ladakh,India,2021-04-02 15:13:53,9600.0,127.0,9258.0
2021-01-07 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-07 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,246822.0,3682.0,234612.0
2021-01-07 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1958282.0,49897.0,1856109.0
2021-01-07 00:00:00,Manipur,India,2021-04-02 15:13:53,28531.0,364.0,27677.0
2021-01-07 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13536.0,141.0,13257.0
2021-01-07 00:00:00,Mizoram,India,2021-04-02 15:13:53,4259.0,8.0,4172.0
2021-01-07 00:00:00,Nagaland,India,2021-04-02 15:13:53,11960.0,82.0,11747.0
2021-01-07 00:00:00,Odisha,India,2021-04-02 15:13:53,331151.0,1888.0,327290.0
2021-01-07 00:00:00,Puducherry,India,2021-04-02 15:13:53,38369.0,636.0,37374.0
2021-01-07 00:00:00,Punjab,India,2021-04-02 15:13:53,168187.0,5422.0,159790.0
2021-01-07 00:00:00,Rajasthan,India,2021-04-02 15:13:53,311620.0,2727.0,301425.0
2021-01-07 00:00:00,Sikkim,India,2021-04-02 15:13:53,5965.0,129.0,5371.0
2021-01-07 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,823986.0,12200.0,804239.0
2021-01-07 00:00:00,Telangana,India,2021-04-02 15:13:53,289135.0,1561.0,282574.0
2021-01-07 00:00:00,Tripura,India,2021-04-02 15:13:53,33299.0,388.0,32852.0
2021-01-07 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-07 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,590844.0,8452.0,570605.0
2021-01-07 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,92842.0,1555.0,87978.0
2021-01-07 00:00:00,West Bengal,India,2021-04-02 15:13:53,558173.0,9881.0,539816.0
2021-01-08 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4958.0,62.0,4864.0
2021-01-08 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,884171.0,7126.0,874223.0
2021-01-08 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16757.0,56.0,16622.0
2021-01-08 00:00:00,Assam,India,2021-04-02 15:13:53,216481.0,1059.0,212376.0
2021-01-08 00:00:00,Bihar,India,2021-04-02 15:13:53,254447.0,1424.0,248762.0
2021-01-08 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20147.0,325.0,19582.0
2021-01-08 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,286596.0,3454.0,274283.0
2021-01-08 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3379.0,2.0,3372.0
2021-01-08 00:00:00,Delhi,India,2021-04-02 15:13:53,628838.0,10644.0,614026.0
2021-01-08 00:00:00,Goa,India,2021-04-02 15:13:53,51626.0,744.0,49983.0
2021-01-08 00:00:00,Gujarat,India,2021-04-02 15:13:53,249913.0,4332.0,237222.0
2021-01-08 00:00:00,Haryana,India,2021-04-02 15:13:53,264161.0,2940.0,258658.0
2021-01-08 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56146.0,953.0,53973.0
2021-01-08 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122176.0,1903.0,117877.0
2021-01-08 00:00:00,Jharkhand,India,2021-04-02 15:13:53,116229.0,1041.0,113740.0
2021-01-08 00:00:00,Karnataka,India,2021-04-02 15:13:53,924898.0,12131.0,903629.0
2021-01-08 00:00:00,Kerala,India,2021-04-02 15:13:53,795933.0,3234.0,728060.0
2021-01-08 00:00:00,Ladakh,India,2021-04-02 15:13:53,9600.0,127.0,9258.0
2021-01-08 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-08 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,246822.0,3682.0,234612.0
2021-01-08 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1958282.0,49897.0,1856109.0
2021-01-08 00:00:00,Manipur,India,2021-04-02 15:13:53,28531.0,364.0,27677.0
2021-01-08 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13536.0,141.0,13257.0
2021-01-08 00:00:00,Mizoram,India,2021-04-02 15:13:53,4259.0,8.0,4172.0
2021-01-08 00:00:00,Nagaland,India,2021-04-02 15:13:53,11960.0,82.0,11747.0
2021-01-08 00:00:00,Odisha,India,2021-04-02 15:13:53,331151.0,1888.0,327290.0
2021-01-08 00:00:00,Puducherry,India,2021-04-02 15:13:53,38369.0,636.0,37374.0
2021-01-08 00:00:00,Punjab,India,2021-04-02 15:13:53,168187.0,5422.0,159790.0
2021-01-08 00:00:00,Rajasthan,India,2021-04-02 15:13:53,311620.0,2727.0,301425.0
2021-01-08 00:00:00,Sikkim,India,2021-04-02 15:13:53,5965.0,129.0,5371.0
2021-01-08 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,823986.0,12200.0,804239.0
2021-01-08 00:00:00,Telangana,India,2021-04-02 15:13:53,289135.0,1561.0,282574.0
2021-01-08 00:00:00,Tripura,India,2021-04-02 15:13:53,33299.0,388.0,32852.0
2021-01-08 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-08 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,590844.0,8452.0,570605.0
2021-01-08 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,92842.0,1555.0,87978.0
2021-01-08 00:00:00,West Bengal,India,2021-04-02 15:13:53,558173.0,9881.0,539816.0
2021-01-09 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4959.0,62.0,4873.0
2021-01-09 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,884689.0,7128.0,874954.0
2021-01-09 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16767.0,56.0,16647.0
2021-01-09 00:00:00,Assam,India,2021-04-02 15:13:53,216565.0,1060.0,212486.0
2021-01-09 00:00:00,Bihar,India,2021-04-02 15:13:53,255386.0,1430.0,249709.0
2021-01-09 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20251.0,327.0,19696.0
2021-01-09 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,288570.0,3484.0,275812.0
2021-01-09 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3380.0,2.0,3374.0
2021-01-09 00:00:00,Delhi,India,2021-04-02 15:13:53,629801.0,10666.0,615452.0
2021-01-09 00:00:00,Goa,India,2021-04-02 15:13:53,51790.0,746.0,50177.0
2021-01-09 00:00:00,Gujarat,India,2021-04-02 15:13:53,251273.0,4340.0,238965.0
2021-01-09 00:00:00,Haryana,India,2021-04-02 15:13:53,264721.0,2949.0,259209.0
2021-01-09 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56366.0,958.0,54320.0
2021-01-09 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122425.0,1909.0,118422.0
2021-01-09 00:00:00,Jharkhand,India,2021-04-02 15:13:53,116672.0,1045.0,114133.0
2021-01-09 00:00:00,Karnataka,India,2021-04-02 15:13:53,926767.0,12138.0,905158.0
2021-01-09 00:00:00,Kerala,India,2021-04-02 15:13:53,806603.0,3279.0,738808.0
2021-01-09 00:00:00,Ladakh,India,2021-04-02 15:13:53,9608.0,127.0,9278.0
2021-01-09 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-09 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,247977.0,3701.0,236247.0
2021-01-09 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1965556.0,50027.0,1861400.0
2021-01-09 00:00:00,Manipur,India,2021-04-02 15:13:53,28646.0,365.0,27766.0
2021-01-09 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13592.0,143.0,13286.0
2021-01-09 00:00:00,Mizoram,India,2021-04-02 15:13:53,4292.0,8.0,4186.0
2021-01-09 00:00:00,Nagaland,India,2021-04-02 15:13:53,11975.0,84.0,11778.0
2021-01-09 00:00:00,Odisha,India,2021-04-02 15:13:53,331602.0,1891.0,327803.0
2021-01-09 00:00:00,Puducherry,India,2021-04-02 15:13:53,38425.0,636.0,37461.0
2021-01-09 00:00:00,Punjab,India,2021-04-02 15:13:53,168734.0,5439.0,160343.0
2021-01-09 00:00:00,Rajasthan,India,2021-04-02 15:13:53,312521.0,2731.0,303060.0
2021-01-09 00:00:00,Sikkim,India,2021-04-02 15:13:53,5984.0,129.0,5486.0
2021-01-09 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,825537.0,12215.0,806018.0
2021-01-09 00:00:00,Telangana,India,2021-04-02 15:13:53,289784.0,1565.0,283463.0
2021-01-09 00:00:00,Tripura,India,2021-04-02 15:13:53,33307.0,388.0,32862.0
2021-01-09 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-09 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,592475.0,8481.0,572773.0
2021-01-09 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,93398.0,1568.0,88615.0
2021-01-09 00:00:00,West Bengal,India,2021-04-02 15:13:53,559886.0,9922.0,541930.0
2021-01-10 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4960.0,62.0,4875.0
2021-01-10 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,884916.0,7129.0,875243.0
2021-01-10 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16772.0,56.0,16650.0
2021-01-10 00:00:00,Assam,India,2021-04-02 15:13:53,216590.0,1061.0,212515.0
2021-01-10 00:00:00,Bihar,India,2021-04-02 15:13:53,255700.0,1434.0,250088.0
2021-01-10 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20295.0,327.0,19727.0
2021-01-10 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,289231.0,3490.0,276774.0
2021-01-10 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3380.0,2.0,3376.0
2021-01-10 00:00:00,Delhi,India,2021-04-02 15:13:53,630200.0,10678.0,616054.0
2021-01-10 00:00:00,Goa,India,2021-04-02 15:13:53,51856.0,747.0,50277.0
2021-01-10 00:00:00,Gujarat,India,2021-04-02 15:13:53,251944.0,4344.0,239771.0
2021-01-10 00:00:00,Haryana,India,2021-04-02 15:13:53,264955.0,2950.0,259495.0
2021-01-10 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56452.0,959.0,54522.0
2021-01-10 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122538.0,1910.0,118617.0
2021-01-10 00:00:00,Jharkhand,India,2021-04-02 15:13:53,116817.0,1047.0,114302.0
2021-01-10 00:00:00,Karnataka,India,2021-04-02 15:13:53,927559.0,12140.0,905751.0
2021-01-10 00:00:00,Kerala,India,2021-04-02 15:13:53,811148.0,3302.0,743467.0
2021-01-10 00:00:00,Ladakh,India,2021-04-02 15:13:53,9618.0,127.0,9294.0
2021-01-10 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-10 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,248597.0,3711.0,237063.0
2021-01-10 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1969114.0,50061.0,1863702.0
2021-01-10 00:00:00,Manipur,India,2021-04-02 15:13:53,28660.0,365.0,27805.0
2021-01-10 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13611.0,143.0,13313.0
2021-01-10 00:00:00,Mizoram,India,2021-04-02 15:13:53,4293.0,9.0,4192.0
2021-01-10 00:00:00,Nagaland,India,2021-04-02 15:13:53,11978.0,84.0,11778.0
2021-01-10 00:00:00,Odisha,India,2021-04-02 15:13:53,331862.0,1891.0,328043.0
2021-01-10 00:00:00,Puducherry,India,2021-04-02 15:13:53,38455.0,638.0,37501.0
2021-01-10 00:00:00,Punjab,India,2021-04-02 15:13:53,169033.0,5445.0,160655.0
2021-01-10 00:00:00,Rajasthan,India,2021-04-02 15:13:53,312996.0,2734.0,303536.0
2021-01-10 00:00:00,Sikkim,India,2021-04-02 15:13:53,5988.0,129.0,5508.0
2021-01-10 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,826261.0,12222.0,806875.0
2021-01-10 00:00:00,Telangana,India,2021-04-02 15:13:53,290008.0,1566.0,283924.0
2021-01-10 00:00:00,Tripura,India,2021-04-02 15:13:53,33307.0,388.0,32869.0
2021-01-10 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-10 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,593171.0,8495.0,573542.0
2021-01-10 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,93621.0,1573.0,88918.0
2021-01-10 00:00:00,West Bengal,India,2021-04-02 15:13:53,560709.0,9941.0,542887.0
2021-01-11 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4963.0,62.0,4884.0
2021-01-11 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,885037.0,7131.0,875456.0
2021-01-11 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16777.0,56.0,16658.0
2021-01-11 00:00:00,Assam,India,2021-04-02 15:13:53,216635.0,1064.0,212579.0
2021-01-11 00:00:00,Bihar,India,2021-04-02 15:13:53,255932.0,1439.0,250439.0
2021-01-11 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20342.0,327.0,19756.0
2021-01-11 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,290084.0,3505.0,278029.0
2021-01-11 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3382.0,2.0,3376.0
2021-01-11 00:00:00,Delhi,India,2021-04-02 15:13:53,630506.0,10691.0,616461.0
2021-01-11 00:00:00,Goa,India,2021-04-02 15:13:53,51891.0,749.0,50343.0
2021-01-11 00:00:00,Gujarat,India,2021-04-02 15:13:53,252559.0,4347.0,240517.0
2021-01-11 00:00:00,Haryana,India,2021-04-02 15:13:53,265199.0,2956.0,259696.0
2021-01-11 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56521.0,961.0,54686.0
2021-01-11 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122651.0,1911.0,118972.0
2021-01-11 00:00:00,Jharkhand,India,2021-04-02 15:13:53,116961.0,1048.0,114531.0
2021-01-11 00:00:00,Karnataka,India,2021-04-02 15:13:53,928055.0,12144.0,906548.0
2021-01-11 00:00:00,Kerala,India,2021-04-02 15:13:53,814258.0,3322.0,747389.0
2021-01-11 00:00:00,Ladakh,India,2021-04-02 15:13:53,9621.0,127.0,9311.0
2021-01-11 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-11 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,249082.0,3718.0,237713.0
2021-01-11 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1971552.0,50101.0,1867988.0
2021-01-11 00:00:00,Manipur,India,2021-04-02 15:13:53,28693.0,365.0,27851.0
2021-01-11 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13631.0,143.0,13337.0
2021-01-11 00:00:00,Mizoram,India,2021-04-02 15:13:53,4299.0,9.0,4194.0
2021-01-11 00:00:00,Nagaland,India,2021-04-02 15:13:53,11987.0,84.0,11795.0
2021-01-11 00:00:00,Odisha,India,2021-04-02 15:13:53,332106.0,1892.0,328271.0
2021-01-11 00:00:00,Puducherry,India,2021-04-02 15:13:53,38477.0,638.0,37535.0
2021-01-11 00:00:00,Punjab,India,2021-04-02 15:13:53,169225.0,5447.0,160920.0
2021-01-11 00:00:00,Rajasthan,India,2021-04-02 15:13:53,313425.0,2736.0,304104.0
2021-01-11 00:00:00,Sikkim,India,2021-04-02 15:13:53,5989.0,129.0,5538.0
2021-01-11 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,826943.0,12228.0,807744.0
2021-01-11 00:00:00,Telangana,India,2021-04-02 15:13:53,290309.0,1568.0,284217.0
2021-01-11 00:00:00,Tripura,India,2021-04-02 15:13:53,33309.0,388.0,32872.0
2021-01-11 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-11 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,593680.0,8504.0,574312.0
2021-01-11 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,93777.0,1578.0,89446.0
2021-01-11 00:00:00,West Bengal,India,2021-04-02 15:13:53,561321.0,9957.0,543826.0
2021-01-12 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4966.0,62.0,4886.0
2021-01-12 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,885234.0,7133.0,875690.0
2021-01-12 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16782.0,56.0,16665.0
2021-01-12 00:00:00,Assam,India,2021-04-02 15:13:53,216690.0,1064.0,212632.0
2021-01-12 00:00:00,Bihar,India,2021-04-02 15:13:53,256309.0,1443.0,250632.0
2021-01-12 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20378.0,328.0,19780.0
2021-01-12 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,290813.0,3517.0,279236.0
2021-01-12 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3382.0,2.0,3376.0
2021-01-12 00:00:00,Delhi,India,2021-04-02 15:13:53,630892.0,10707.0,617006.0
2021-01-12 00:00:00,Goa,India,2021-04-02 15:13:53,51983.0,749.0,50437.0
2021-01-12 00:00:00,Gujarat,India,2021-04-02 15:13:53,253161.0,4350.0,241372.0
2021-01-12 00:00:00,Haryana,India,2021-04-02 15:13:53,265391.0,2964.0,259986.0
2021-01-12 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56596.0,961.0,54825.0
2021-01-12 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122764.0,1912.0,119170.0
2021-01-12 00:00:00,Jharkhand,India,2021-04-02 15:13:53,117088.0,1048.0,114684.0
2021-01-12 00:00:00,Karnataka,India,2021-04-02 15:13:53,928806.0,12149.0,907729.0
2021-01-12 00:00:00,Kerala,India,2021-04-02 15:13:53,819765.0,3347.0,751659.0
2021-01-12 00:00:00,Ladakh,India,2021-04-02 15:13:53,9634.0,128.0,9326.0
2021-01-12 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-12 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,249553.0,3726.0,238328.0
2021-01-12 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1974488.0,50151.0,1871270.0
2021-01-12 00:00:00,Manipur,India,2021-04-02 15:13:53,28725.0,365.0,27879.0
2021-01-12 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13651.0,143.0,13356.0
2021-01-12 00:00:00,Mizoram,India,2021-04-02 15:13:53,4303.0,9.0,4200.0
2021-01-12 00:00:00,Nagaland,India,2021-04-02 15:13:53,11997.0,84.0,11807.0
2021-01-12 00:00:00,Odisha,India,2021-04-02 15:13:53,332331.0,1894.0,328452.0
2021-01-12 00:00:00,Puducherry,India,2021-04-02 15:13:53,38495.0,639.0,37563.0
2021-01-12 00:00:00,Punjab,India,2021-04-02 15:13:53,169479.0,5456.0,161235.0
2021-01-12 00:00:00,Rajasthan,India,2021-04-02 15:13:53,313718.0,2739.0,304779.0
2021-01-12 00:00:00,Sikkim,India,2021-04-02 15:13:53,5996.0,129.0,5554.0
2021-01-12 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,827614.0,12236.0,808571.0
2021-01-12 00:00:00,Telangana,India,2021-04-02 15:13:53,290640.0,1571.0,284611.0
2021-01-12 00:00:00,Tripura,India,2021-04-02 15:13:53,33315.0,389.0,32880.0
2021-01-12 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-12 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,594175.0,8514.0,575101.0
2021-01-12 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,93961.0,1589.0,89729.0
2021-01-12 00:00:00,West Bengal,India,2021-04-02 15:13:53,562072.0,9975.0,544705.0
2021-01-13 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,4969.0,62.0,4891.0
2021-01-13 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,885437.0,7134.0,875921.0
2021-01-13 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16783.0,56.0,16669.0
2021-01-13 00:00:00,Assam,India,2021-04-02 15:13:53,216743.0,1065.0,212675.0
2021-01-13 00:00:00,Bihar,India,2021-04-02 15:13:53,256587.0,1445.0,251027.0
2021-01-13 00:00:00,Chandigarh,India,2021-04-02 15:13:53,20415.0,329.0,19794.0
2021-01-13 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,291484.0,3527.0,280166.0
2021-01-13 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3383.0,2.0,3377.0
2021-01-13 00:00:00,Delhi,India,2021-04-02 15:13:53,631249.0,10718.0,617540.0
2021-01-13 00:00:00,Goa,India,2021-04-02 15:13:53,52079.0,750.0,50515.0
2021-01-13 00:00:00,Gujarat,India,2021-04-02 15:13:53,253744.0,4354.0,242164.0
2021-01-13 00:00:00,Haryana,India,2021-04-02 15:13:53,265616.0,2966.0,260236.0
2021-01-13 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,56689.0,963.0,54896.0
2021-01-13 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,122885.0,1912.0,119344.0
2021-01-13 00:00:00,Jharkhand,India,2021-04-02 15:13:53,117240.0,1048.0,114836.0
2021-01-13 00:00:00,Karnataka,India,2021-04-02 15:13:53,929552.0,12152.0,908494.0
2021-01-13 00:00:00,Kerala,India,2021-04-02 15:13:53,825769.0,3373.0,756817.0
2021-01-13 00:00:00,Ladakh,India,2021-04-02 15:13:53,9639.0,128.0,9375.0
2021-01-13 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-13 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,250009.0,3732.0,238983.0
2021-01-13 00:00:00,Maharashtra,India,2021-04-02 15:13:53,1978044.0,50221.0,1874279.0
2021-01-13 00:00:00,Manipur,India,2021-04-02 15:13:53,28769.0,365.0,27935.0
2021-01-13 00:00:00,Meghalaya,India,2021-04-02 15:13:53,13669.0,144.0,13365.0
2021-01-13 00:00:00,Mizoram,India,2021-04-02 15:13:53,4310.0,9.0,4200.0
2021-01-13 00:00:00,Nagaland,India,2021-04-02 15:13:53,12003.0,86.0,11814.0
2021-01-13 00:00:00,Odisha,India,2021-04-02 15:13:53,332541.0,1895.0,328622.0
2021-01-13 00:00:00,Puducherry,India,2021-04-02 15:13:53,38524.0,639.0,37607.0
2021-01-13 00:00:00,Punjab,India,2021-04-02 15:13:53,169737.0,5463.0,161457.0
2021-01-13 00:00:00,Rajasthan,India,2021-04-02 15:13:53,314091.0,2742.0,305569.0
2021-01-13 00:00:00,Sikkim,India,2021-04-02 15:13:53,6004.0,129.0,5564.0
2021-01-13 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,828287.0,12242.0,809392.0
2021-01-13 00:00:00,Telangana,India,2021-04-02 15:13:53,290916.0,1572.0,284849.0
2021-01-13 00:00:00,Tripura,India,2021-04-02 15:13:53,33320.0,389.0,32886.0
2021-01-13 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2021-01-13 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,594641.0,8529.0,575980.0
2021-01-13 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,94170.0,1593.0,90025.0
